Date,Time,Address,Zipcode,Category,ProblemType,PatrolDistrict,Substation,IncidentNumber,LAT,LON,ResponseDate,URL,Color,About
08/17/22, 1:46:24,Clark Ave / Pennystone Ave,78223,Crimes Against Person Calls,Suspicious Vehicle,4210,EAST,SAPD-2022-1074741,29.378412,-98.448291,1660761984000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 1:45:09,6800 Amberwood Dr,78242,Other Calls,Disturbance Family,6350,SOUTH,SAPD-2022-1074731,29.365944,-98.608553,1660761909000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:43:44,900 S Alamo St,78205,Traffic Calls,Traffic Violation,2110,CENTRAL,SAPD-2022-1074722,29.415013,-98.490054,1660761824000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 1:47:00,300 San Pedro Ave,78212,Other Calls,Suspicious Person,2210,CENTRAL,SAPD-2022-1074744,29.436099,-98.496173,1660762020000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:44:39,500 W ANSLEY BLVD,78221,Other Calls,Suspicious Person,6150,SOUTH,SAPD-2022-1074727,29.337121,-98.521297,1660761879000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:44:16,7700 Louis Pasteur,78230,Property Crime Calls,Forgery,7130,PRUE,SAPD-2022-1074734,29.508027,-98.56963,1660761856000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 1:43:54,9301-9309 SILENT OAKS,78250,Traffic Calls,Traffic Related,7370,PRUE,SAPD-2022-1074723,29.505434,-98.662689,1660761834000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 1:44:25,6300 CULEBRA RD,78238,Other Calls,Patrol By,5270,WEST,SAPD-2022-1074726,29.457591,-98.615025,1660761865000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:44:53,Ih 37 S Nb / S Loop 1604 E,78112,Other Calls,SAPD Non-Emergency Call,6280,SOUTH,SAPD-2022-1074728,29.217971,-98.412436,1660761893000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:45:03,20201-20249 STONE OAK PKWY,78258,Traffic Calls,Traffic Related,3160,NORTH,SAPD-2022-1074729,29.64343,-98.479883,1660761903000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 1:45:10,6200 OLD PEARSALL RD,78242,Other Calls,Miscellaneous,6340,SOUTH,SAPD-2022-1074730,29.341007,-98.619442,1660761910000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:50:39,6600 Fm 1346,78220,Other Calls,Welfare Check,4240,EAST,SAPD-2022-1074760,29.420088,-98.35926,1660762239000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:45:45,7000 FAIRGROUNDS PKWY,78238,Other Calls,Patrol By,5270,WEST,SAPD-2022-1074736,29.457821,-98.616362,1660761945000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:53:05,2400 Sw Loop 410,78227-2543,Other Calls,Miscellaneous,5170,WEST,SAPD-2022-1074774,29.406784,-98.64856,1660762385000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:56:08,200 Broadway,78205-1989,Other Calls,Miscellaneous,2130,CENTRAL,SAPD-2022-1074794,29.428106,-98.487151,1660762568000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:46:18,9800 Airport Blvd,78216,Other Calls,Assist the Public,SAT1,AIRPORT,SAPD-2022-1074740,29.526619,-98.471844,1660761978000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:47:49,Montgomery Dr / Walzem Rd,78239,Traffic Calls,Minor Accident,4330,EAST,SAPD-2022-1074745,29.510403,-98.371615,1660762069000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 1:48:36,9500 Ih 35 N,78233-6606,Property Crime Calls,Forgery In Progress,3230,NORTH,SAPD-2022-1074749,29.525849,-98.39439,1660762116000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 1:47:08,I0 37 S NB,78223,Traffic Calls,Traffic Related,4220,EAST,SAPD-2022-1074742,29.373641,-98.457303,1660762028000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 1:49:23,7300 Potranco Rd,78251,Other Calls,Information,5320,WEST,SAPD-2022-1074755,29.460252,-98.635131,1660762163000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:54:00,700 Richland Hills Dr,78245-9998,Other Calls,Property Lost,5160,WEST,SAPD-2022-1074777,29.443014,-98.656844,1660762440000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:47:54,Market Rdg / Evans Rd,78258,Traffic Calls,Minor Accident,3160,NORTH,SAPD-2022-1074748,29.638779,-98.458857,1660762074000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 1:48:13,500 E Congress Ave,78214,Other Calls,Property Found,6230,SOUTH,SAPD-2022-1074753,29.361642,-98.484088,1660762093000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:48:16,8382-8390 PERRIN BEITEL,78217,Property Crime Calls,Panhandler,4360,EAST,SAPD-2022-1074746,29.515482,-98.411073,1660762096000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 1:53:26,800 W BROADVIEW DR,78228,Other Calls,Miscellaneous,5250,WEST,SAPD-2022-1074786,29.451456,-98.581759,1660762406000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:55:23,200 Amires Place,78237,Other Calls,Miscellaneous,5130,WEST,SAPD-2022-1074791,29.438489,-98.574776,1660762523000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:51:37,100 N Zarzamora St,78207,Other Calls,Disturbance,2320,CENTRAL,SAPD-2022-1074763,29.428472,-98.527168,1660762297000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:53:53,5400 Peridot Valley,78242,Property Crime Calls,Theft,6350,SOUTH,SAPD-2022-1074787,29.357599,-98.603177,1660762433000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 1:51:58,1900 Olimito Dr,78224,Other Calls,Disturbance,6140,SOUTH,SAPD-2022-1074769,29.328845,-98.53867,1660762318000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:51:42,3600 Booker Trl,78223,Property Crime Calls,Theft of Vehicle,4260,EAST,SAPD-2022-1074765,29.341339,-98.418072,1660762302000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 1:50:43,7300 HUNTERS LAND,78249,Other Calls,Miscellaneous,7350,PRUE,SAPD-2022-1074759,29.560244,-98.636574,1660762243000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:52:02,900 Babcock Rd,78201,Other Calls,Disturbance Family,5230,WEST,SAPD-2022-1074781,29.481249,-98.554231,1660762322000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:52:17,700 W Mayfield Blvd,78211,Property Crime Calls,Theft,6130,SOUTH,SAPD-2022-1074767,29.362151,-98.535356,1660762337000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 1:52:25,Us Hwy 281 N Nb / Ne Loop 410,78216,Traffic Calls,Traffic Related,3350,NORTH,SAPD-2022-1074771,29.520602,-98.479876,1660762345000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
